Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Age 11-60 All,0.0053,0.003636,1.007981685,0.99726391,1.018815,0.000113,0.000616,1.000994895,0.990415855,1.011687,0.000965,0.000431,1.018504118,1.002287172,1.034983,0.006047,0.003175,1.007282791,0.999788822,1.014833
Age 11-60 Female,0.004496,0.004218,1.006766792,0.99435905,1.019329,0.000609,0.000713,1.005373586,0.993085393,1.017814,0.001046,0.000501,1.020072803,1.001217501,1.039283,0.00754,0.003683,1.009089057,1.000385658,1.017868
Age 11-60 Male,0.006153,0.004011,1.009272223,0.997440441,1.021244,0.000072,0.000681,1.000633801,0.988949225,1.012456,0.000877,0.000474,1.016802602,0.999011729,1.034910,0.004414,0.003501,1.005310853,0.997066758,1.013623
Age 60+All,0.005717,0.00398,1.008612375,0.99687918,1.020484,-0.000554,0.000674,0.995136664,0.983635033,1.006773,0.001416,0.000472,1.02726918,1.009370349,1.045485,0.008311,0.003518,1.010023098,1.001700308,1.018415
Age 60+ Female,0.003493,0.005009,1.00525325,0.990557899,1.020167,0.000771,0.000844,1.006807869,0.992257616,1.021571,0.001607,0.000596,1.031003913,1.008372818,1.054143,0.006287,0.004424,1.007572931,0.99714324,1.018112
Age 60+ Male,0.008164,0.004751,1.012321289,0.998279542,1.026561,0.000315,0.000808,1.002775846,0.988897706,1.016849,0.001209,0.000562,1.023236865,1.002044207,1.044878,0.010563,0.004205,1.012756276,1.002789323,1.022822
All: LAG 5,0.004333,0.003224,1.006520668,0.997025373,1.016106,0.000342,0.000543,1.003014133,0.993664093,1.012452,0.000753,0.000385,1.014409835,0.9999696,1.029059,0.008162,0.002767,1.009842522,1.003291822,1.016436
Female,0.004557,0.003702,1.006858915,0.995959804,1.017877,0.000286,0.000621,1.00251997,0.991839273,1.013316,0.000778,0.000442,1.014891794,0.998323327,1.031735,0.008784,0.003175,1.01059655,1.003077927,1.018172
Male,0.004099,0.003336,1.006167441,0.996347347,1.016084,0.000307,0.000563,1.002705253,0.993015482,1.012490,0.000727,0.000398,1.01390884,0.998991988,1.029048,0.007552,0.002866,1.009103588,1.002324265,1.015929
Warm All,0.001492,0.003379,1.002240506,0.99233328,1.012247,0.000377,0.000572,1.003323109,0.993473137,1.013271,-0.000004,0.000405,0.999924003,0.984956107,1.015119,0.007048,0.002501,1.008493467,1.002578567,1.014443
Warm Female,0.002645,0.003738,1.003975381,0.993002378,1.015070,0.000238,0.000631,1.002096595,0.991249423,1.013062,0.000219,0.000449,1.004169669,0.987518785,1.021101,0.008144,0.002756,1.00982071,1.003296108,1.016388
Warm Male,0.000388,0.003535,1.000582169,0.99023707,1.011035,-0.000067,0.0006,0.999410574,0.989121207,1.009807,-0.000214,0.000423,0.995942255,0.980376576,1.011755,0.005992,0.002626,1.007216313,1.001014562,1.013456
Cold All,0.005726,0.003931,1.008625991,0.997036261,1.020350,-0.000146,0.000652,0.998716025,0.987547684,1.010011,0.001604,0.000465,1.030945147,1.013246366,1.048953,0.010976,0.005396,1.013258322,1.000479923,1.026200
Cold Female,0.00391,0.004461,1.005882233,0.99277588,1.019162,0.000011,0.000738,1.000096805,0.987447228,1.012908,0.001224,0.000529,1.023528529,1.00356237,1.043892,0.008103,0.006108,1.009771028,0.995368343,1.024382
Cold Male,0.007514,0.003971,1.011334757,0.999596341,1.023211,0.001855,0.00066,1.016457964,1.004952544,1.028095,0.001976,0.000469,1.038257679,1.020281368,1.056551,0.013846,0.005466,1.016754,1.003766243,1.029910
Age 0-10 All,0.010757,0.004408,1.01626638,1.003181029,1.029522,0.002495,0.000728,1.022198807,1.00944377,1.035115,0.000468,0.00054,1.008931651,0.988845083,1.029426,0.013289,0.003672,1.016074629,1.007337041,1.024888
Age 0-10 Female,0.011757,0.005529,1.017791924,1.001381193,1.034472,0.001398,0.000907,1.012378386,0.996664041,1.028340,-0.000188,0.000681,0.996434372,0.971482096,1.022028,0.014251,0.004602,1.017248263,1.00629704,1.028319
Age 0-10 Male,0.010018,0.004849,1.015140473,1.000771237,1.029716,-0.000189,0.000806,0.998338182,0.984555422,1.012314,0.000907,0.000592,1.017382345,0.995198484,1.040061,0.012589,0.004044,1.015221484,1.005610995,1.024924
Age 11-60 All,0.00129,0.003638,1.001936873,0.991277543,1.012711,-0.000114,0.000616,0.998997303,0.988439376,1.009668,0.00056,0.000431,1.010696806,0.99460417,1.027050,0.005758,0.003155,1.006933526,0.999489171,1.014433
Age 11-60 Female,0.002042,0.004229,1.003067696,0.990673504,1.015617,-0.000272,0.000715,0.997609262,0.985381976,1.009988,0.00067,0.000502,1.012811371,0.994053272,1.031923,0.006565,0.003661,1.007909113,0.999267596,1.016625
Age 11-60 Male,0.000463,0.004001,1.000694741,0.98899259,1.012535,-0.000395,0.00068,0.996530034,0.984910367,1.008287,0.000441,0.000473,1.008414202,0.990806996,1.026334,0.004877,0.003477,1.005869559,0.997677198,1.014129
Age 60+All,0.003843,0.004002,1.005781147,0.994016592,1.017685,-0.000674,0.000678,0.994086355,0.982529074,1.005780,0.001485,0.000472,1.028616813,1.010694502,1.046857,0.007463,0.003481,1.008995821,1.000768583,1.017291
Age 60+ Female,0.003647,0.005035,1.005485491,0.990711012,1.020480,-0.00009,0.000849,0.999208314,0.984682966,1.013948,0.001798,0.000596,1.034752223,1.012038851,1.057975,0.008625,0.004353,1.010403747,1.00011175,1.020802
Age 60+ Male,0.004034,0.004781,1.006069344,0.992026816,1.020311,0.000232,0.000814,1.002043685,0.98807342,1.016211,0.001149,0.000563,1.02207104,1.000865254,1.043726,0.006126,0.004188,1.007378286,0.997504144,1.017350
All: LAG 6,0.002586,0.003203,1.003886533,0.994477485,1.013385,-0.000053,0.000539,0.999533709,0.990284432,1.008869,0.000392,0.000384,1.007475805,0.993171263,1.021986,0.005646,0.002746,1.006798204,1.000316658,1.013322
Female,0.000993,0.003677,1.00149061,0.990722425,1.012376,0.00051,0.000618,1.004498086,0.993847739,1.015263,0.000321,0.000441,1.006117637,0.989729268,1.022777,0.005231,0.003156,1.006296943,0.998854944,1.013794
Male,0.004119,0.003317,1.006197626,0.996432897,1.016058,0.000369,0.00056,1.003252478,0.993608831,1.012990,0.000459,0.000397,1.008759139,0.993955065,1.023784,0.006038,0.002839,1.007271913,1.000568433,1.014020
Warm All,-0.000104,0.003352,0.999844012,0.990039062,1.009746,0.000069,0.000567,1.000607384,0.990869522,1.010441,-0.000519,0.000403,0.99018746,0.975437959,1.005160,0.004673,0.002475,1.005623352,0.999786423,1.011494
Warm Female,-0.001044,0.003706,0.998435226,0.987615685,1.009373,0.000659,0.000625,1.005816048,0.995031584,1.016717,-0.0004,0.000447,0.992428807,0.9760453,1.009087,0.005389,0.002733,1.006487755,1.000038785,1.012978
Warm Male,0.000792,0.003512,1.001188706,0.990904338,1.011580,-0.000321,0.000596,0.997179186,0.986980884,1.007483,-0.000632,0.000422,0.988063808,0.972657483,1.003714,0.003993,0.002595,1.004803098,0.99868902,1.010955
Cold All,0.0039,0.003902,1.005867145,0.994393893,1.017473,-0.000663,0.00065,0.994182587,0.983098854,1.005391,0.001446,0.000462,1.027854891,1.010322028,1.045692,0.007757,0.005399,1.009351858,0.996615692,1.022251
Cold Female,0.00045,0.004431,1.000675228,0.987723835,1.013796,0.000013,0.000736,1.000114407,0.987498671,1.012891,0.000963,0.000526,1.018465416,0.998709593,1.038612,-0.000018,0.006119,0.9999784,0.985689889,1.014474
Cold Male,0.007288,0.00394,1.010991973,0.999348612,1.022771,0.000678,0.000657,1.005984234,0.994648833,1.017449,0.001923,0.000466,1.03721268,1.019368339,1.055369,0.01549,0.005459,1.018761832,1.005764986,1.031927
Age 0-10 All,0.004755,0.004403,1.007157997,0.994204539,1.020280,0.000451,0.000728,1.003976686,0.991449025,1.016663,0.000381,0.000541,1.007265265,0.987175109,1.027764,0.011404,0.003667,1.013778865,1.00507284,1.022560
Age 0-10 Female,0.002812,0.00554,1.004226908,0.988002945,1.020717,0.000834,0.00091,1.007366198,0.991678338,1.023302,0.000134,0.000685,1.002549244,0.977298252,1.028453,0.01307,0.00461,1.015807639,1.004853018,1.026882
Age 0-10 Male,0.006057,0.004833,1.009126898,0.994889583,1.023568,0.00029,0.000803,1.002555259,0.98876544,1.016537,0.000544,0.000592,1.010389601,0.988358216,1.032912,0.01024,0.00403,1.012363808,1.00281339,1.022005
Age 11-60 All,0.002988,0.003617,1.004492059,0.993866905,1.015231,0.000079,0.000613,1.000695442,0.990170801,1.011332,0.000431,0.00043,1.008222622,0.992206329,1.024497,0.004094,0.003132,1.004924888,0.997549344,1.012355
Age 11-60 Female,0.002247,0.004198,1.003376187,0.991068505,1.015837,0.00052,0.00071,1.004586486,0.99235926,1.016964,0.00049,0.0005,1.009353473,0.990733204,1.028324,0.003953,0.003638,1.004754869,0.996194284,1.013389
Age 11-60 Male,0.003787,0.003986,1.005696665,0.993979854,1.017552,-0.000442,0.000677,0.996117955,0.984554036,1.007818,0.000367,0.000473,1.006997368,0.989414901,1.024892,0.004236,0.003449,1.005096141,0.996975734,1.013283
Age 60+All,-0.000847,0.003973,0.998730307,0.987132385,1.010464,-0.000825,0.000674,0.99276629,0.981292055,1.004375,0.000311,0.000471,1.005926493,0.988436339,1.023726,0.00229,0.003443,1.002751779,0.994664349,1.010905
Age 60+ Female,-0.003482,0.004992,0.994790616,0.980297208,1.009498,-0.000012,0.000843,0.999894406,0.985461062,1.014539,0.000087,0.000594,1.001654367,0.979740479,1.024058,0.000869,0.004317,1.001043344,0.990930593,1.011259
Age 60+ Male,0.002064,0.00476,1.003100798,0.989160772,1.017237,-0.000532,0.000811,0.995329342,0.981503472,1.009350,0.000555,0.000562,1.010600794,0.989669846,1.031974,0.003894,0.004135,1.004683735,0.994960024,1.014502
All: LAG 7,-0.000495,0.003202,0.999257776,0.989895022,1.008709,-0.000832,0.000539,0.992705138,0.98351905,1.001977,0.00052,0.000383,1.009928968,0.995626671,1.024437,0.004512,0.002737,1.005429084,0.998977499,1.011922
Female,-0.001092,0.003668,0.998363341,0.987654914,1.009188,-0.000239,0.000615,0.99789901,0.98736972,1.008541,0.000753,0.000441,1.014409835,0.997886397,1.031207,0.004151,0.003143,1.004993627,0.997591768,1.012450
Male,0.000072,0.003325,1.000108006,0.99037908,1.009933,-0.000192,0.000561,0.998311827,0.988698618,1.008019,0.000296,0.000397,1.005639844,0.990881548,1.020618,0.004849,0.002835,1.005835762,0.99915124,1.012565
Warm All,-0.000096,0.003357,0.99985601,0.990036389,1.009773,-0.000462,0.000567,0.995942653,0.986250188,1.005730,0.00019,0.000403,1.003616524,0.988666988,1.018792,0.003853,0.002473,1.004634305,0.998807815,1.010495
Warm Female,-0.000014,0.003702,0.999979,0.989154363,1.010922,0.00007,0.000623,1.00061619,0.989921627,1.011426,0.000565,0.000446,1.010792827,0.994143178,1.027721,0.00376,0.00273,1.004522194,0.998092861,1.010993
Warm Male,-0.00017,0.003525,0.999745033,0.989437677,1.010160,-0.001403,0.000597,0.987729504,0.977610983,0.997953,-0.000162,0.000422,0.996926732,0.981382213,1.012717,0.003935,0.002595,1.004733166,0.998619514,1.010884
Cold All,-0.004501,0.003883,0.99327124,0.981996515,1.004675,-0.001724,0.000647,0.984943303,0.974012973,0.995996,0.000581,0.000463,1.011100155,0.99381608,1.028685,0.006263,0.005318,1.007543913,0.995020105,1.020225
Cold Female,-0.006154,0.004408,0.990811475,0.978053878,1.003735,-0.001084,0.000732,0.990506154,0.978079097,1.003091,0.000565,0.000526,1.010792827,0.991185835,1.030788,0.004661,0.006005,1.005608871,0.991505722,1.019913
Cold Male,-0.002874,0.003932,0.995698279,0.984254202,1.007275,0.000158,0.000657,1.001391367,0.990107718,1.012804,0.000597,0.000467,1.011407576,0.993970173,1.029151,0.007862,0.005411,1.009479044,0.996713142,1.022408
Age 0-10 All,0.001688,0.004419,1.002535208,0.989594654,1.015645,0.00005,0.000731,1.000440097,0.987905446,1.013134,0.000229,0.000542,1.004360479,0.984291604,1.024839,0.007578,0.003672,1.009135072,1.00045716,1.017888
Age 0-10 Female,0.002554,0.005545,1.003838348,0.987606144,1.020337,0.000227,0.00091,1.001999597,0.986395312,1.017851,0.000627,0.000684,1.011984242,0.986532351,1.038093,0.010457,0.004589,1.012627462,1.001756613,1.023616
Age 0-10 Male,0.001083,0.004857,1.00162582,0.987424659,1.016031,-0.000767,0.000808,0.993273127,0.979526503,1.007213,-0.000032,0.000592,0.999392185,0.977600597,1.021670,0.005578,0.004048,1.006716052,0.997176697,1.016347
Age 11-60 All,-0.001672,0.003619,0.997495142,0.986938196,1.008165,-0.000852,0.000613,0.992530437,0.982091671,1.003080,0.000479,0.00043,1.00914254,0.993111634,1.025432,0.003929,0.003119,1.004725932,0.997382344,1.012124
Age 11-60 Female,-0.000793,0.00419,0.998811207,0.986582725,1.011191,-0.000672,0.000708,0.994103851,0.982038089,1.006318,0.000831,0.0005,1.015914305,0.997173004,1.035008,0.001592,0.00363,1.001912226,0.993394553,1.010503
Age 11-60 Male,-0.002627,0.004,0.996067254,0.98442211,1.007850,-0.000841,0.000679,0.992626518,0.981069288,1.004320,0.0001,0.000474,1.001901806,0.98437165,1.019744,0.006419,0.003428,1.007732543,0.999640209,1.015890
Age 60+All,-0.000427,0.003964,0.999359705,0.987780611,1.011075,-0.001623,0.000671,0.98581911,0.974475591,0.997295,0.000919,0.000471,1.017614334,0.999920963,1.035621,0.0022,0.003439,1.002643488,0.994566288,1.010786
Age 60+ Female,-0.005049,0.004985,0.992455107,0.978015852,1.007108,0.000033,0.000839,1.000290442,0.9859194,1.014871,0.000684,0.000595,1.013080815,0.990880041,1.035779,0.003925,0.004306,1.004721109,0.994596937,1.014948
Age 60+ Male,0.004635,0.004745,1.006976725,0.993026628,1.021123,-0.000009,0.000808,0.999920803,0.986082177,1.013954,0.001172,0.00056,1.022517783,1.0014146,1.044066,0.000228,0.004139,1.000273637,0.99058329,1.010059
All: LAG 8,0.002212,0.003201,1.003323511,0.993925584,1.012810,-0.000023,0.000539,0.99979762,0.990545902,1.009136,0.000584,0.000381,1.011157789,0.996912337,1.025607,0.00674,0.002711,1.008120796,1.001713194,1.014569
Female,0.001861,0.003672,1.0027954,0.992027768,1.013680,0.000004,0.000617,1.000035201,0.989449238,1.010734,0.00051,0.000438,1.0097371,0.993400751,1.026342,0.006568,0.003116,1.007912742,1.000552921,1.015327
Male,0.002546,0.003321,1.003826302,0.994072895,1.013675,0.000291,0.00056,1.002564082,0.992927052,1.012295,0.000656,0.000394,1.012541999,0.997793877,1.027508,0.006905,0.002807,1.008320424,1.001685355,1.014999
Warm All,0.003416,0.003372,1.00513715,0.995221772,1.015151,0.000483,0.000569,1.004259446,0.994451737,1.014164,0.000533,0.000402,1.010178452,0.995168231,1.025415,0.007135,0.002449,1.008598759,1.002805881,1.014425
Warm Female,0.004513,0.003721,1.006792465,0.995838443,1.017867,0.000104,0.000627,1.000915619,0.990149541,1.011799,0.000588,0.000445,1.01123464,0.994614753,1.028132,0.00733,0.002704,1.008834798,1.002439162,1.015271
Warm Male,0.002366,0.003539,1.003555305,0.993167786,1.014051,-0.000735,0.000599,0.993552872,0.983340774,1.003871,0.000481,0.000421,1.009180888,0.993482293,1.025128,0.006949,0.00257,1.008373665,1.002296794,1.014487
Cold All,-0.002243,0.003865,0.996641154,0.985380321,1.008031,-0.001089,0.000646,0.990462573,0.979487887,1.001560,0.000318,0.000458,1.00606029,0.989046511,1.023367,0.004157,0.005288,1.005000863,0.992578699,1.017578
Cold Female,-0.005184,0.004386,0.992254155,0.979541337,1.005132,-0.000383,0.000732,0.996635273,0.98413132,1.009298,-0.000014,0.00052,0.999734035,0.980560629,1.019282,0.002541,0.005985,1.003053854,0.98903306,1.017273
Cold Male,0.000675,0.003912,1.001013013,0.989566035,1.012592,0.001163,0.000655,1.010286951,0.998937525,1.021765,0.000648,0.000462,1.012388105,0.995119071,1.029957,0.005765,0.005366,1.006941985,0.994313398,1.019731
Age 0-10 All,0.007902,0.004416,1.011923525,0.998870598,1.025147,0.002023,0.000729,1.017961807,1.005242301,1.030842,0.000598,0.000538,1.011426793,0.991364383,1.031895,0.011053,0.003629,1.013351952,1.004739388,1.022038
Age 0-10 Female,0.011887,0.005545,1.017990412,1.001529368,1.034722,0.000559,0.000909,1.004931319,0.989298442,1.020811,0.000514,0.00068,1.009813843,0.984563188,1.035712,0.010012,0.004556,1.012086863,1.001299532,1.022990
Age 0-10 Male,0.005178,0.004852,1.007797241,0.993523186,1.022276,-0.00037,0.000805,0.996749295,0.983005425,1.010685,0.000658,0.000589,1.012580477,0.990611985,1.035036,0.011759,0.003989,1.014210827,1.00473987,1.023771
Age 11-60 All,0.000416,0.003618,1.000624195,0.990037042,1.011325,-0.00049,0.000614,0.995697283,0.985208217,1.006298,0.000542,0.000427,1.010351207,0.99441219,1.026546,0.006068,0.003094,1.007308175,1.000004512,1.014665
Age 11-60 Female,-0.000309,0.004192,0.999536607,0.987293439,1.011932,-0.00024,0.00071,0.997890229,0.985744506,1.010186,0.000497,0.000496,1.009487726,0.99101259,1.028307,0.005342,0.003597,1.006430991,0.997952355,1.014982
Age 11-60 Male,0.001207,0.004001,1.00181214,0.990096922,1.013666,-0.000584,0.00068,0.994873983,0.983273625,1.006611,0.000592,0.000471,1.011311497,0.993727713,1.029206,0.006851,0.00341,1.008255087,1.0002009,1.016374
Age 60+All,-0.000107,0.003968,0.999839513,0.988243237,1.011572,-0.000884,0.000672,0.99225098,0.980816534,1.003819,0.000676,0.000469,1.012926838,0.995389103,1.030774,0.003134,0.003409,1.003767881,0.995751881,1.011848
Age 60+ Female,-0.002058,0.004994,0.99691776,0.982387584,1.011663,-0.000246,0.000841,0.997837541,0.983467814,1.012417,0.000543,0.000593,1.010370404,0.988302632,1.032931,0.006103,0.004265,1.007350483,0.997295982,1.017506
Age 60+ Male,0.002048,0.004752,1.003076723,0.989160298,1.017189,0.000446,0.000809,1.003932512,0.990021289,1.018039,0.00082,0.000558,1.015702001,0.994813576,1.037029,-0.000229,0.00411,0.999725238,0.990107734,1.009436
All: LAG 9,0.004709,0.003194,1.007088505,0.997675845,1.016590,0.0007,0.000537,1.006179012,0.996902631,1.015542,0.000684,0.00038,1.013080815,0.998845467,1.027519,0.004646,0.002699,1.00559077,0.999227451,1.011995
Female,0.006292,0.003664,1.009482678,0.99866673,1.020416,0.000195,0.000614,1.001717473,0.991164988,1.012382,0.000787,0.000437,1.015065355,0.998679992,1.031720,0.00482,0.003111,1.00580076,0.998468103,1.013187
Male,0.003163,0.003318,1.004755773,0.995002111,1.014605,0.000431,0.000559,1.003800002,0.994168239,1.013525,0.000584,0.000393,1.011157789,0.996466936,1.026065,0.004474,0.002791,1.005383238,0.998805082,1.012005
Warm All,0.004344,0.003392,1.006537275,0.996549487,1.016625,0.000581,0.000572,1.005125893,0.995258222,1.015091,0.000609,0.000404,1.011638203,0.996532067,1.026973,0.005749,0.002447,1.006922652,1.00114411,1.012735
Warm Female,0.00614,0.00374,1.009252543,0.998215993,1.020411,0.000286,0.000629,1.00251997,0.991702425,1.013456,0.000906,0.000446,1.017363015,1.000605143,1.034402,0.005766,0.002707,1.006943193,1.000552489,1.013375
Warm Male,0.002623,0.003562,1.00394225,0.993483545,1.014511,0.000114,0.000602,1.001003703,0.99066376,1.011452,0.000327,0.000423,1.006232341,0.990505837,1.022209,0.005731,0.002562,1.006900902,1.000851739,1.012987
Cold All,0.002371,0.00384,1.003562832,0.992296723,1.014957,0.000547,0.000641,1.004825204,0.993777075,1.015996,0.000473,0.000455,1.009027504,0.992074375,1.026270,-0.004528,0.005272,0.994581135,0.982324729,1.006990
Cold Female,0.003643,0.004366,1.005479458,0.992655563,1.018469,-0.000321,0.000727,0.997179186,0.98475333,1.009762,0.000256,0.000519,1.004875848,0.985640535,1.024487,-0.002735,0.00598,0.99672338,0.982802632,1.010841
Cold Male,0.001114,0.003882,1.001672397,0.99030522,1.013170,0.001626,0.00065,1.014411661,1.003102403,1.025848,0.000689,0.000459,1.013177062,0.996005838,1.030644,-0.006342,0.005342,0.992418486,0.980027365,1.004966
Age 0-10 All,0.010583,0.004403,1.016001169,1.002933976,1.029239,0.002154,0.000727,1.01913599,1.00643653,1.031996,0.000724,0.000537,1.013851049,0.99377756,1.034330,0.011627,0.003607,1.014050189,1.005483717,1.022690
Age 0-10 Female,0.013278,0.00553,1.020116667,1.003665502,1.036837,0.001258,0.000906,1.011131904,0.995454076,1.027057,0.000717,0.000678,1.013716216,0.988441598,1.039637,0.011034,0.00455,1.013328848,1.002542426,1.024231
Age 0-10 Male,0.008743,0.004839,1.013200872,0.998888458,1.027718,0.000412,0.000803,1.00363218,0.989827549,1.017629,0.000727,0.000587,1.01390884,0.991985409,1.036317,0.012041,0.003953,1.014554094,1.005165037,1.024031
Age 11-60 All,0.00552,0.003613,1.008314374,0.997660521,1.019082,0.000903,0.000612,1.007978056,0.997394025,1.018674,0.000937,0.000426,1.017962418,1.001940641,1.034240,0.002547,0.003087,1.003061076,0.995804601,1.010370
Age 11-60 Female,0.007785,0.004188,1.011745948,0.999364982,1.024280,-0.000128,0.000707,0.998874234,0.986767592,1.011129,0.000939,0.000496,1.018001101,0.999370158,1.036979,0.003671,0.003594,1.004414917,0.995960294,1.012941
Age 11-60 Male,0.003053,0.003997,1.004590002,0.992853975,1.016465,-0.000868,0.000678,0.992390698,0.980853131,1.004064,0.000936,0.000469,1.017943077,1.000318491,1.035878,0.001335,0.0034,1.001603284,0.993625603,1.009645
Age 60+All,-0.00365,0.003971,0.99453996,0.98299648,1.006219,-0.001068,0.000671,0.990645627,0.979246571,1.002177,0.000088,0.000469,1.001673399,0.984330504,1.019322,0.000926,0.003395,1.001111818,0.993149731,1.009138
Age 60+ Female,-0.003061,0.004994,0.995419025,0.980910693,1.010142,-0.000642,0.00084,0.994366329,0.980063494,1.008878,0.000501,0.000592,1.00956445,0.987551057,1.032069,0.001721,0.004263,1.002067334,0.992070232,1.012165
Age 60+ Male,-0.004317,0.004767,0.993545421,0.979718023,1.007568,0.000384,0.00081,1.003384916,0.989464214,1.017501,-0.000366,0.00056,0.993070123,0.972574694,1.013997,0.00005,0.004082,1.000060002,0.990504506,1.009708
All: LAG 10,0.005082,0.003217,1.007652129,0.998166703,1.017228,0.000531,0.00054,1.004683735,0.995369633,1.014085,0.000861,0.000383,1.016493541,1.002098278,1.031096,0.003441,0.002702,1.004137737,0.997776571,1.010539
Female,0.006004,0.003685,1.009046676,0.99817377,1.020038,0.000238,0.000617,1.002096595,0.991488811,1.012818,0.000923,0.00044,1.017691676,1.001152063,1.034505,0.002959,0.003102,1.003557112,0.9962619,1.010906
Male,0.004175,0.003345,1.00628215,0.996434571,1.016227,0.000082,0.000564,1.00072186,0.991034163,1.010504,0.000801,0.000397,1.015335399,1.000434815,1.030458,0.003887,0.002802,1.004675295,0.998075949,1.011318
Warm All,0.003284,0.003427,1.004938153,0.994863855,1.015114,-0.000125,0.000575,0.998900605,0.989042871,1.008857,0.000768,0.000409,1.014698983,0.999361044,1.030272,0.004295,0.002445,1.005167305,0.999403538,1.010964
Warm Female,0.002529,0.003782,1.003800704,0.992701187,1.015024,0.000281,0.000633,1.00247586,0.991590376,1.013481,0.000832,0.000452,1.015933607,0.998976045,1.033179,0.003113,0.002701,1.003742586,0.99738627,1.010139
Warm Male,0.004006,0.003596,1.00602709,0.995447156,1.016719,0.000425,0.000606,1.003747003,0.993310189,1.014293,0.000709,0.000428,1.013562143,0.997535322,1.029846,0.005416,0.002563,1.006520366,1.000471135,1.012606
Cold All,0.004654,0.003855,1.007005424,0.995656759,1.018483,0.001075,0.000647,1.009504887,0.998301987,1.020834,0.00068,0.000455,1.013003824,0.995983886,1.030315,-0.005508,0.005314,0.993412195,0.981073275,1.005906
Cold Female,0.007742,0.004364,1.011680693,0.99878358,1.024744,-0.000229,0.00073,0.997986829,0.985499914,1.010632,0.000681,0.000517,1.013023071,0.993705812,1.032716,-0.002504,0.005992,0.99699971,0.983047357,1.011150
Cold Male,0.00158,0.00391,1.002372811,0.99091611,1.013962,0.001719,0.000658,1.015242195,1.003785162,1.026830,0.000677,0.00046,1.012946084,0.995741692,1.030448,-0.008558,0.005414,0.989782952,0.977259231,1.002467
Age 0-10 All,0.01295,0.004436,1.019614893,1.006403576,1.033000,0.002039,0.000734,1.018105146,1.005297149,1.031076,0.001262,0.00054,1.024267784,1.003875892,1.045074,0.009529,0.003632,1.011500427,1.002896523,1.020178
Age 0-10 Female,0.015956,0.005553,1.024222717,1.007637196,1.041081,0.00149,0.000911,1.013198339,0.997402451,1.029244,0.001636,0.00068,1.031572152,1.005777425,1.058028,0.010409,0.00454,1.012569136,1.001814364,1.023439
Age 0-10 Male,0.010859,0.004884,1.016421881,1.001931403,1.031122,0.000289,0.000812,1.002546437,0.988603264,1.016686,0.001007,0.000591,1.019317209,0.997128291,1.042000,0.008914,0.004002,1.010754215,1.001284921,1.020313
Age 11-60 All,0.00633,0.003636,1.009540221,0.998805874,1.020390,0.000618,0.000615,1.005453215,0.994844217,1.016175,0.001301,0.000429,1.025027047,1.008781372,1.041534,0.002505,0.003081,1.003010523,0.995768466,1.010305
Age 11-60 Female,0.008009,0.004219,1.012085952,0.999609716,1.024718,-0.000071,0.000712,0.999375395,0.987177541,1.011724,0.001345,0.000499,1.025884328,1.006996603,1.045126,0.002742,0.003585,1.003295819,0.994871675,1.011791
Age 11-60 Male,0.004522,0.004019,1.006806057,0.994979784,1.018773,-0.000967,0.000681,0.991526504,0.979948276,1.003242,0.001258,0.000473,1.024189942,1.006307288,1.042390,0.002246,0.003396,1.002698835,0.994721787,1.010740
Age 60+All,-0.006565,0.003991,0.990200828,0.978650164,1.001888,-0.001043,0.000673,0.990863593,0.979428242,1.002432,-0.000551,0.000472,0.989585609,0.972343366,1.007134,-0.001576,0.003387,0.998110587,0.990191001,1.006094
Age 60+ Female,-0.007163,0.00502,0.989313016,0.974819162,1.004022,-0.000891,0.000842,0.992189859,0.977884596,1.006704,-0.000612,0.000597,0.988439344,0.966706563,1.010661,-0.003228,0.004257,0.996133893,0.986209903,1.006158
Age 60+ Male,-0.005945,0.004791,0.991122143,0.977259513,1.005181,0.000484,0.000812,1.004268283,0.990301164,1.018432,-0.000485,0.000562,0.990827328,0.970305916,1.011783,0.00023,0.004069,1.000276038,0.99074877,1.009895
All: LAG 11,0.00381,0.003236,1.005731362,0.996208366,1.015345,0.000228,0.000546,1.002008414,0.992616386,1.011489,0.000399,0.000383,1.007609809,0.993340354,1.022084,0.00419,0.002698,1.005040662,0.998683172,1.011439
Female,0.002909,0.003711,1.004373034,0.993474544,1.015391,0.000734,0.000624,1.006480106,0.995705695,1.017371,0.000476,0.00044,1.009085021,0.992685284,1.025756,0.00229,0.003104,1.002751779,0.995457739,1.010099
Male,0.00467,0.00336,1.007029592,0.997130724,1.017027,0.000311,0.000569,1.002740548,0.992947673,1.012630,0.000324,0.000396,1.006174987,0.991445758,1.021123,0.00599,0.002791,1.007213896,1.000623762,1.013847
Warm All,0.005276,0.003451,1.007945398,0.997770549,1.018224,0.000201,0.000584,1.001770365,0.991730351,1.011912,0.001004,0.000407,1.019259109,1.003927011,1.034825,0.005741,0.002438,1.006912985,1.001155691,1.012703
Warm Female,0.004673,0.003806,1.007034124,0.995828585,1.018366,0.00042,0.000642,1.003702839,0.992649929,1.014879,0.00098,0.00045,1.018794433,1.001863735,1.036011,0.00377,0.002695,1.004534249,0.998187005,1.010922
